"pathway","NES","pval","padj","ES","size"
"REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY",-1.80339804945737,0.00113030845869015,0.0138089571132429,-0.767344083153604,17
"REACTOME_ANCHORING_FIBRIL_FORMATION",-1.79280902290419,0.00125176908112564,0.0149902235934144,-0.785162127051313,15
"REACTOME_SIGNALING_BY_NOTCH3",-1.79146586900316,0.000780714944544422,0.0108712457331723,-0.620498726922256,46
"REACTOME_RHOQ_GTPASE_CYCLE",-1.79135873640395,0.000481415770326758,0.00779291778216439,-0.593683188294133,59
"REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS",-1.7898264626674,0.00210613847897516,0.0214759789785263,-0.795454724116513,14
"REACTOME_ACTIVATION_OF_SMO",-1.78860819939681,0.00182532357271287,0.0195354878236625,-0.750086710059348,18
"REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING",-1.78789679183331,0.00210613847897516,0.0214759789785263,-0.794597118190473,14
"REACTOME_MET_ACTIVATES_PTK2_SIGNALING",-1.78787070299675,0.00195607611234818,0.0205944598820398,-0.682128050344932,28
"REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH",-1.78662317811974,0.000349736912724137,0.00621820158871095,-0.599075423198973,55
"REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING",-1.78244962007876,0.00160190919509765,0.0177305333987304,-0.780625218404892,15
"REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT",-1.7636437399105,0.00294260943526235,0.0271885639986598,-0.663744146906547,30
"REACTOME_RHOC_GTPASE_CYCLE",-1.76180970623223,0.000407108858614516,0.00702941295874397,-0.564907752401553,74
"REACTOME_LAMININ_INTERACTIONS",-1.76178005825272,0.00230085027047686,0.0230976829478104,-0.667257409767927,29
"REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX",-1.76131262649885,0.00181855909357751,0.0195354878236625,-0.628778162548468,39
"REACTOME_LEISHMANIA_INFECTION",-1.75778789293928,4.46752167354136e-05,0.00125770447113827,-0.515938331600971,142
"REACTOME_CELL_JUNCTION_ORGANIZATION",-1.75707161181978,0.0001736324035698,0.00362667681649825,-0.535731503365462,104
"REACTOME_RHO_GTPASE_CYCLE",-1.75621312191942,1.13692916865064e-08,9.81548848935053e-07,-0.462259739213855,442
"REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES",-1.75324376247547,0.00296580600139567,0.0271885639986598,-0.650919702692296,32
"REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS",-1.74518374096021,0.00420629114850037,0.0363143135820532,-0.715212798820417,20
"REACTOME_STAT5_ACTIVATION_DOWNSTREAM_OF_FLT3_ITD_MUTANTS",-1.74443769994125,0.00334361905730136,0.0300693519389254,-0.839660844268328,10
"REACTOME_RAC1_GTPASE_CYCLE",-1.7423862618586,3.35452388441243e-05,0.000987297370525931,-0.497274168171009,180
"REACTOME_SIGNALING_BY_MET",-1.73736443506082,0.00108203935300402,0.0134734707898097,-0.553749594694403,77
"REACTOME_RHOB_GTPASE_CYCLE",-1.73396473104163,0.00080713329816029,0.0111195491608253,-0.561190678068874,69
"REACTOME_RHO_GTPASES_ACTIVATE_PAKS",-1.73283273069525,0.00397901971423404,0.0348164224995478,-0.700803575313444,21
"REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION",-1.7319606694984,0.0011684159462123,0.0141411088817283,-0.568110299966919,63
"REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS",-1.7297137546469,0.00180069040597159,0.0195354878236625,-0.58935379010639,50
"REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF",-1.72937232323549,0.00565184626978146,0.0435663149962321,-0.735846209994321,17
"REACTOME_ADIPOGENESIS",-1.72891993838215,0.000177149874419953,0.00364141408529904,-0.527569450317933,103
"REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS",-1.728654191718,0.000866057484654653,0.0113306118514768,-0.546739657667208,80
"REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING",-1.72753631722379,0.00436681222707424,0.0374504757222592,-0.831525598577224,10
"REACTOME_EPH_EPHRIN_SIGNALING",-1.71986462093074,0.000453100295499227,0.0076203231515779,-0.534283052168303,91
"REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM",-1.71746270305242,0.002299327240978,0.0230976829478104,-0.587605987409303,49
"REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION",-1.71459743412378,0.00464285714285714,0.0386039640690002,-0.654172028718232,28
"REACTOME_CRMPS_IN_SEMA3A_SIGNALING",-1.71367533107115,0.00611620795107034,0.0460493563757912,-0.750505464234879,15
"REACTOME_RHO_GTPASES_ACTIVATE_ROCKS",-1.71111151483837,0.00624311421226588,0.0464645569246225,-0.708323238049791,19
"REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS",-1.70999310473876,0.00473186119873817,0.0387832927364932,-0.639399722262538,31
"REACTOME_DAG_AND_IP3_SIGNALING",-1.70274728849839,0.00465036169479848,0.0386039640690002,-0.611360785896979,38
"REACTOME_NCAM1_INTERACTIONS",-1.69696994199743,0.00468994267847837,0.0386845590358567,-0.619932565385303,35
"REACTOME_RHOJ_GTPASE_CYCLE",-1.68544306950987,0.00148834816969214,0.016615611032339,-0.565148562108672,55
"REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS",-1.6832298380131,0.00249794733929775,0.0246934488884778,-0.552125821924029,63
"REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER",-1.67449619025912,0.00680390788555478,0.0497800040214319,-0.621683410858905,32
"REACTOME_INTERLEUKIN_10_SIGNALING",-1.67412319170905,0.00550964187327824,0.0428070163840136,-0.607317582306335,36
"REACTOME_SIGNALING_BY_PDGF",-1.66097728521596,0.00362916529198284,0.0321901989939574,-0.556944901561074,55
"REACTOME_SIGNALING_BY_NOTCH1",-1.63501308845134,0.00289371954522872,0.027154831964284,-0.526028179241053,72
"REACTOME_RHOA_GTPASE_CYCLE",-1.62691428813249,0.000830256763376037,0.0112558188320217,-0.475359963412907,147
"REACTOME_RAC2_GTPASE_CYCLE",-1.62154692981779,0.00201559527829913,0.0210499668177207,-0.50642297101476,88
"REACTOME_GLYCOSAMINOGLYCAN_METABOLISM",-1.6158628849871,0.000843099943402399,0.0112558188320217,-0.48522632496887,118
"REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS",-1.61156646769378,0.000667440283012093,0.00971935020770704,-0.469234452879892,151
"REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK",-1.59663224336233,0.00622746640445756,0.0464645569246225,-0.530577235418684,58
"REACTOME_SIGNALING_BY_ALK_IN_CANCER",-1.59252916618559,0.00331910858226648,0.030057661636609,-0.498410918777314,87
"REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION",-1.58073844471136,0.00142872869392857,0.0163681022587588,-0.46246694852906,146
"REACTOME_CIRCADIAN_CLOCK",-1.57967759765971,0.00582241630276565,0.0443531124240089,-0.51212108947492,68
"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS",-1.57830624602294,0.00261377613776138,0.0252145436839281,-0.479638748176258,106
"REACTOME_SIGNALING_BY_VEGF",-1.56957631106103,0.00278508432616432,0.0263261620611883,-0.478159616382798,105
"REACTOME_RAC3_GTPASE_CYCLE",-1.55594343385074,0.00516674495068107,0.0410486792093987,-0.483360257965608,91
"REACTOME_NEURONAL_SYSTEM",-1.53502007270329,0.000164098209737331,0.00348372428868595,-0.411984400414785,338
"REACTOME_DISEASES_OF_GLYCOSYLATION",-1.52148662544719,0.0041635687732342,0.0361867218881764,-0.448096860112771,135
"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL",-1.51614076056994,0.00530383391422943,0.0416270601147098,-0.453653935991416,121
"REACTOME_DEATH_RECEPTOR_SIGNALING",-1.51400296225254,0.00294898260100265,0.0271885639986598,-0.441512370906727,150
"REACTOME_SIGNALING_BY_INTERLEUKINS",-1.48593835668603,0.00024537496551,0.00474269522888732,-0.392811846054982,416
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS",-1.38847135628553,0.00205704824655737,0.0213110198343344,-0.365464987735074,442
"REACTOME_MITOTIC_PROPHASE",1.4322502640358,0.0067360685854256,0.0495636864666258,0.384791629261793,139
"REACTOME_BIOLOGICAL_OXIDATIONS",1.46213460374057,0.00343450052483195,0.0306736426183268,0.380692491251089,179
"REACTOME_CELL_CYCLE_CHECKPOINTS",1.47045403335613,0.000413826447805345,0.0070513848672095,0.362353423078295,287
"REACTOME_DNA_REPAIR",1.47686691336207,0.000199458461737256,0.00391426796041504,0.359992031409624,327
"REACTOME_HOMOLOGY_DIRECTED_REPAIR",1.47737485631841,0.0043980152782599,0.0374699327983327,0.398004089296196,137
"REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR",1.48019859653009,0.00273139448581215,0.0260084989641671,0.388334015650869,167
"REACTOME_AMYLOID_FIBER_FORMATION",1.4852444606732,0.00589556428972487,0.044647694474817,0.41945493657963,99
"REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION",1.50230288170641,0.00509190141581515,0.0407037798363001,0.41918627437856,107
"REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS",1.52481292575746,0.00528749894943962,0.0416270601147098,0.432204787980243,96
"REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT",1.52504641023582,0.00552028705492686,0.0428070163840136,0.434359614371077,93
"REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS",1.53806475679262,0.00486223662884927,0.0396012354362252,0.443058090838423,86
"REACTOME_G2_M_CHECKPOINTS",1.54349715418224,0.000639493839509415,0.00951890255361715,0.405115786909758,164
"REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP",1.54754220546394,0.00298129427630092,0.0271885639986598,0.431809363778339,107
"REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS",1.55898810595726,0.00262854316396161,0.0252145436839281,0.436457526884566,104
"REACTOME_S_PHASE",1.57828713809321,0.000718520202714918,0.0103387073612869,0.415150602334057,161
"REACTOME_SYNTHESIS_OF_DNA",1.58080774050167,0.0018865496209105,0.0200252603203205,0.434104061488158,119
"REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ",1.58521267716707,0.00571577032995583,0.0437983584455195,0.477717034135249,67
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS",1.60643258017732,0.00141100040958773,0.0163163738004663,0.450788611131591,103
"REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION",1.60948153090934,0.00254941130394851,0.0248232153279197,0.449526132650483,105
"REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE",1.61514333853451,0.00147698555956921,0.016615611032339,0.462279509936853,90
"REACTOME_GENE_SILENCING_BY_RNA",1.61552988186587,0.00126172538353836,0.0149902235934144,0.43712068449631,132
"REACTOME_SIGNALING_BY_ROBO_RECEPTORS",1.61617137878114,9.53085858759806e-05,0.00237355035979605,0.413277673781158,205
"REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA",1.63334581760712,0.00445375949698716,0.0376968532588129,0.489842167621885,69
"REACTOME_MEIOTIC_SYNAPSIS",1.6469546674724,0.00139225680873126,0.0163163738004663,0.489432122480503,73
"REACTOME_DISEASES_OF_DNA_REPAIR",1.64841191100296,0.00449438202247191,0.0377936670071502,0.521481970578688,51
"REACTOME_HCMV_LATE_EVENTS",1.65897040424841,0.000569640246023047,0.00867863668940995,0.45897414953434,113
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS",1.67033962234157,0.00015532744524138,0.00335248402645978,0.456701954261308,122
"REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION",1.67773651881497,0.00092387930357557,0.0119642369813036,0.48328488284,87
"REACTOME_TELOMERE_MAINTENANCE",1.68496071159263,0.000199491648947793,0.00391426796041504,0.470049101578576,108
"REACTOME_PYRUVATE_METABOLISM",1.69028308725177,0.00253162513909194,0.0248232153279197,0.540582043990827,48
"REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE",1.69189456537813,0.00144089857721892,0.0163681022587588,0.513912084653833,64
"REACTOME_CHOLESTEROL_BIOSYNTHESIS",1.69262972962474,0.00633484162895928,0.0468778280542986,0.610223604008748,27
"REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION",1.71799559679912,0.00507278341420379,0.0407037798363001,0.668553513400252,20
"REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS",1.71851600740544,0.00395750885232243,0.0348164224995478,0.728095250487195,14
"REACTOME_CHROMOSOME_MAINTENANCE",1.72035753270814,9.16407711002288e-05,0.00232695683479993,0.465026587913333,135
"REACTOME_PROTEIN_HYDROXYLATION",1.72908885795262,0.00504828797190518,0.0407037798363001,0.679750089978626,19
"REACTOME_REPRODUCTION",1.73795369162761,2.27550288718117e-05,0.000793539859710388,0.466104670990087,140
"REACTOME_DUAL_INCISION_IN_GG_NER",1.74820709809191,0.00239578378282702,0.0238656922981614,0.57467942150612,41
"REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_THE_HUMAN_SILENCING_HUB_HUSH_COMPLEX",1.76886448251481,0.000350524105000695,0.00621820158871095,0.533062034227663,67
"REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS",1.76960007416473,0.000152465366369397,0.00334648558387066,0.51242247575478,84
"REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES",1.77169596537995,0.000518061882788327,0.00807815167137756,0.530306137600582,70
"REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT",1.78643642139576,0.000392781792984197,0.00687368137722344,0.539881583970561,66
"REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION",1.78946491322926,0.00141114584220249,0.0163163738004663,0.733244729780776,16
"REACTOME_DNA_METHYLATION",1.79152481274643,0.000523988216521788,0.00807815167137756,0.55094348802651,60
"REACTOME_CELLULAR_HEXOSE_TRANSPORT",1.8144819901521,0.00103541084643291,0.0131456573150061,0.713320365461681,19
"REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS",1.81841153934343,0.000667970786475619,0.00971935020770704,0.607772086860681,38
"REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE",1.84310031842167,0.000752450493519762,0.0105915585772619,0.640349236758218,32
"REACTOME_MEIOSIS",1.84544975050518,2.41364428365193e-05,0.00080145367880237,0.510565907370849,113
"REACTOME_CELLULAR_RESPONSE_TO_STARVATION",1.85723554925764,1.98677979290025e-06,9.52918456224379e-05,0.492029495037541,152
"REACTOME_BASE_EXCISION_REPAIR",1.87207617805705,5.20562442449116e-05,0.00143431566589703,0.53926591346948,87
"REACTOME_DNA_REPLICATION_PRE_INITIATION",1.89593213059913,3.75466683365403e-07,2.31537788075332e-05,0.500836204046916,156
"REACTOME_COMPLEX_I_BIOGENESIS",1.89899408702594,2.32853395127373e-05,0.000793539859710388,0.572277673627761,67
"REACTOME_DNA_REPLICATION",1.90329443385471,2.96757022381034e-07,1.9215017199172e-05,0.494666791095068,182
"REACTOME_RA_BIOSYNTHESIS_PATHWAY",1.92011367781636,0.000182859256178706,0.003700042761741,0.739955335475141,21
"REACTOME_RESPIRATORY_ELECTRON_TRANSPORT",1.92111644905378,6.02355935452907e-07,3.23584585944685e-05,0.508077026468295,155
"REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE",1.92980641118336,0.000145727734560559,0.00326714718215518,0.60819309860688,52
"REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION",1.94755433067237,2.98066898645341e-05,0.000941455204257846,0.591568603938832,64
"REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES",1.95075988718615,3.63485492002001e-12,8.76931855777153e-10,0.474445672421776,342
"REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY",1.95094286442704,3.90868897398512e-05,0.00112483382695794,0.620810744032819,49
"REACTOME_RESPONSE_TO_METAL_IONS",1.95421564596912,6.44605617315679e-05,0.00166952854884761,0.878723117110211,11
"REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE",1.9582662674482,2.53007160388044e-05,0.000819110681756294,0.58728616003251,69
"REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION",1.96467534394652,2.08123742584513e-05,0.000750543545452742,0.595897249247064,65
"REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3",1.96960248802378,3.21185822839509e-05,0.000967292187388753,0.603933827914629,61
"REACTOME_INFLUENZA_INFECTION",1.97407184577901,7.27727636837261e-08,5.54357229237796e-06,0.522982436899141,152
"REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION",1.97711154333707,2.08645309932809e-05,0.000750543545452742,0.609078727422794,59
"REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE",1.99147577430654,5.19480541746143e-06,0.000217008806955244,0.573659883701072,87
"REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT",1.99160779438779,2.20838261353093e-10,2.85985548452256e-08,0.49549164386171,256
"REACTOME_MEIOTIC_RECOMBINATION",2.0340054000348,8.61015762957284e-07,4.28852081934493e-05,0.590150752034694,83
"REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S",2.05861840864165,3.22540701993416e-06,0.000149175074671955,0.636172396155505,58
"REACTOME_RRNA_PROCESSING",2.08208778278198,9.11011270312801e-11,1.47469949381885e-08,0.534685766150151,198
"REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY",2.08604057351623,5.95580904164312e-06,0.000241024147153995,0.708538048304266,35
"REACTOME_NONSENSE_MEDIATED_DECAY_NMD",2.11125454077221,9.87495621677827e-09,9.1343345005199e-07,0.584604773520812,112
"REACTOME_MITOCHONDRIAL_TRANSLATION",2.12601612832004,8.13762363985857e-08,5.85456811867603e-06,0.605526192151089,93
"REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS",2.16135527473795,2.06417108329567e-10,2.85985548452256e-08,0.567967238846679,162
"REACTOME_EUKARYOTIC_TRANSLATION_INITIATION",2.34713501516322,4.06300473719144e-12,8.76931855777153e-10,0.64731822759685,116
"REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY",2.34730532659028,5.29370984051224e-11,9.79336320494765e-09,0.663755169205931,98
"REACTOME_SELENOAMINO_ACID_METABOLISM",2.36040114069585,2.05994514609595e-12,6.66907241048565e-10,0.653033413577728,113
"REACTOME_TRANSLATION",2.37763152192547,2.5168425711642e-20,3.25931112965764e-17,0.585902654040933,287
"REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION",2.45431407008965,3.58121372636965e-13,1.5458905918829e-10,0.704031506879637,89
"REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE",2.45448204956212,7.71689685489119e-14,4.99669071354205e-11,0.68369208639774,109
